"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-09","8.05","0.58","0.0","0.0",,"75","59","  310","  310",,"32.0","40.0","    1",,,,,,,,"    1","    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-10","12.97","0.00","0.0","0.0",,"70","56","  330","  340",,"28.0","38.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-11","9.40","0.00","0.0","0.0",,"73","52","  300","  250",,"19.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-12","5.37","0.00","0.0","0.0",,"78","52","  200","  210",,"13.0","16.1",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-13","9.62","0.00","0.0","0.0",,"80","62","  210","  180",,"17.9","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-14","8.28","0.24","0.0","0.0",,"73","62","  210","  180",,"17.9","21.9","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-15","5.37","1.22","0.0","0.0",,"79","67","  160","  170",,"23.0","29.1",,,"    1",,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-16","6.04","0.00","0.0","0.0",,"82","63","  170","  170",,"12.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-17","9.40","0.00","0.0","0.0",,"77","61","   10","  330",,"21.0","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-18","5.82","0.00","0.0","0.0",,"76","55","  130","  130",,"15.0","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-19","3.58","0.00","0.0","0.0",,"84","56","   50","  140",,"12.1","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-20","11.41","0.01","0.0","0.0",,"81","59","   70","   70",,"23.0","28.0","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-21","8.72","0.03","0.0","0.0",,"75","66","   70","   60",,"17.0","21.9",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-22","4.70","0.01","0.0","0.0",,"81","66","  110","  110",,"13.0","14.1","    1",,,,,,,,,"    1","    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-23","4.03","0.31","0.0","0.0",,"81","66","  170","  170",,"17.9","21.9",,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-24","7.38","0.00","0.0","0.0",,"83","69","  150","  130",,"17.9","23.0","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-25","6.26","0.00","0.0","0.0",,"86","71","  180","  170",,"16.1","17.9",,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-26","8.28","0.00","0.0","0.0",,"86","71","  180","  180",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-27","8.72","0.05","0.0","0.0",,"87","70","  340","  340",,"25.9","34.9",,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-28","7.83","0.00","0.0","0.0",,"90","70","  170","  180",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-29","11.41","0.51","0.0","0.0",,"91","70","  330","  330",,"28.0","36.0",,,"    1",,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-30","5.59","0.00","0.0","0.0",,"83","69","  350","  350",,"13.0","15.0",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-05-31","8.28","0.00","0.0","0.0",,"85","69","  350","  350",,"17.0","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-01","8.72","1.22","0.0","0.0",,"82","65","  130","  140",,"36.0","47.0",,,"    1",,,,"    1",,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-02","8.05","0.00","0.0","0.0",,"75","61","  330","  320",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-03","7.61","0.00","0.0","0.0",,"80","58","   10","   10",,"17.9","23.9",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-04","12.75","0.00","0.0","0.0",,"75","62","  320","  340",,"25.1","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-05","8.28","0.00","0.0","0.0",,"71","58","   70","   70",,"16.1","19.9",,,,,,,,,,,"    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-06","3.80","0.03","0.0","0.0",,"75","58","  190","  180",,"16.1","19.9",,,,,,,"    1",,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-07","7.38","0.00","0.0","0.0",,"83","58","  360","  360",,"21.9","25.1",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-08","6.93","0.00","0.0","0.0",,"85","60","  350","  320",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-09","6.26","0.00","0.0","0.0",,"91","67","  300","  300",,"16.1","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-10","5.59","0.00","0.0","0.0",,"92","69","  170","  220",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-11","8.95","0.00","0.0","0.0",,"90","72","  170","  180",,"17.9","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-12","8.72","0.26","0.0","0.0",,"78","70","  180","  180",,"17.9","23.0","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-13","14.54","0.00","0.0","0.0",,"82","69","  350","  350",,"23.9","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-14","10.07","0.00","0.0","0.0",,"83","68","   50","  140",,"17.9","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-15","6.93","0.00","0.0","0.0",,"82","64","   70","   60",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-16","7.16","0.00","0.0","0.0",,"82","63","   50","   70",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-17","6.71","0.00","0.0","0.0",,"77","62","  130","   60",,"14.1","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-18","7.38","0.28","0.0","0.0",,"71","63","  170","  180",,"12.1","15.0",,,,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-19","6.26","0.00","0.0","0.0",,"88","69","  220","  230",,"10.1","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-20","4.70","0.00","0.0","0.0",,"98","74","  340","  270",,"14.1","21.0",,,,,,,"    1",,,"    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-21","5.14","0.00","0.0","0.0",,"99","78","  220","  230",,"14.1","19.9",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-22","6.71","0.00","0.0","0.0",,"97","74","  340","  310",,"21.9","30.0",,,,,,,"    1",,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-23","7.38","0.00","0.0","0.0",,"91","73","  340","  330",,"17.9","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-24","6.49","0.00","0.0","0.0",,"93","72","  190","  240",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-25","12.75","0.00","0.0","0.0",,"89","69","  350","  340",,"23.9","32.0",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-26","13.87","0.00","0.0","0.0",,"82","62","  340","  340",,"23.9","34.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-27","10.96","0.00","0.0","0.0",,"89","66","  310","  290",,"23.9","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-28","7.16","0.00","0.0","0.0",,"96","70","  240","  200",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-29","8.50","0.59","0.0","0.0",,"104","72","  300","  300",,"49.0","70.0",,,"    1",,,,,,"    1",,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-06-30","5.37","0.00","0.0","0.0",,"97","72","  180",,,"10.1",,,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-01","7.16","0.00","0.0","0.0",,"99","77","  330","  330",,"15.0","23.0",,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-02","8.28","0.00","0.0","0.0",,"95","79","   20",,,"17.0",,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-03","4.92","0.02","0.0","0.0",,"98","75","  280","  260",,"25.1","30.0",,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-04","6.71","0.00","0.0","0.0",,"99","75","  280","  270",,"19.9","25.9",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-05","8.05","0.00","0.0","0.0",,"100","80","  330","  320",,"17.9","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-06","6.26","0.00","0.0","0.0",,"100","81","  350","  350",,"14.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-07","6.93","0.00","0.0","0.0",,"105","82","  350","  350",,"17.0","21.9",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-08","5.82","0.69","0.0","0.0",,"102","77","  340","  340",,"23.0","28.0",,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-09","7.16","0.26","0.0","0.0",,"87","74","   10","   20",,"19.9","23.9",,,"    1",,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-10","6.93","0.60","0.0","0.0",,"90","72","   20","   20",,"33.1","40.9",,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-11","6.04","0.00","0.0","0.0",,"89","73","  140","  130",,"14.1","17.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-12","6.49","0.00","0.0","0.0",,"88","72","  140","  120",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-13","3.58","0.00","0.0","0.0",,"90","75","  260","  290",,"12.1","14.1",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-14","5.82","0.08","0.0","0.0",,"88","71","  150","  150",,"21.0","25.1","    1",,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-15","6.71","0.02","0.0","0.0",,"96","76","  210","  210",,"25.1","32.0",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-16","6.04","0.02","0.0","0.0",,"96","76","  340","  330",,"25.1","33.1",,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-17","5.82","0.00","0.0","0.0",,"100","77","  280","   60",,"14.1","23.9",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-18","6.93","0.00","0.0","0.0",,"101","80","  360","  360",,"31.1","38.0",,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-19","6.71","0.42","0.0","0.0",,"95","75","  340","  340",,"34.9","40.0","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-20","8.72","0.19","0.0","0.0",,"82","70","   60","   50",,"17.9","21.9",,,,,,,"    1",,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-21","8.50","0.21","0.0","0.0",,"71","67","   40","   40",,"16.1","17.9","    1",,,,,,,,,"    1","    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-22","4.03","0.00","0.0","0.0",,"82","70","  170","  170",,"10.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-23","6.26","0.00","0.0","0.0",,"90","75","  230","  320",,"12.1","17.0","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-24","9.40","0.00","0.0","0.0",,"93","74","  300","  290",,"21.0","31.1",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-25","7.38","0.00","0.0","0.0",,"89","72","  180","  320",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-26","10.51","0.00","0.0","0.0",,"100","74","  340","  320",,"30.0","42.9",,,,,,,"    1",,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-27","7.16","0.00","0.0","0.0",,"95","77","  330","  240",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-28","6.93","0.27","0.0","0.0",,"97","74","  220","  190",,"29.1","40.9",,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-29","7.38","0.00","0.0","0.0",,"90","72","  340","  330",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-30","6.49","0.00","0.0","0.0",,"89","75","  140","  100",,"16.1","21.0",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-07-31","6.04","0.03","0.0","0.0",,"90","74","  180","  180",,"17.0","21.0",,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-01","5.82","0.00","0.0","0.0",,"91","73","  110","   20",,"13.0","16.1",,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-02","5.59","0.00","0.0","0.0",,"96","75","   60","   60",,"21.0","23.0",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-03","8.95","0.00","0.0","0.0",,"96","75","  130","  100",,"15.0","17.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-04","10.74","0.00","0.0","0.0",,"96","79","  180","  200",,"19.9","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-05","11.63","0.03","0.0","0.0",,"98","78","  260","  260",,"25.1","32.0",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-06","6.49","0.02","0.0","0.0",,"93","78","  330","  320",,"13.0","17.9",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-07","4.47","0.00","0.0","0.0",,"90","77","  120","  130",,"13.0","17.0",,,,,,,"    1",,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-08","4.92","0.00","0.0","0.0",,"91","77","  170","  170",,"14.1","16.1",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-09","7.38","0.00","0.0","0.0",,"95","76","  350","  340",,"21.9","23.9",,,,,,,"    1",,,"    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-10","10.07","0.59","0.0","0.0",,"88","72","  170","  170",,"23.9","28.0",,,,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-11","8.28","0.10","0.0","0.0",,"89","71","  200","  180",,"17.9","23.9","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-12","5.14","0.00","0.0","0.0",,"88","72","  290","  320",,"12.1","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-13","5.82","0.00","0.0","0.0",,"90","72","  180","  170",,"14.1","17.0",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-14","6.71","0.20","0.0","0.0",,"90","72","  260","  260",,"17.0","21.9",,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-15","6.93","0.00","0.0","0.0",,"86","73","  350","  340",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-16","6.49","0.00","0.0","0.0",,"91","69","  290","  340",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-17","9.62","0.01","0.0","0.0",,"94","72","  210","  230",,"23.0","30.0",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-18","7.38","0.16","0.0","0.0",,"86","69","  360","  350",,"17.0","19.9","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-19","3.80","0.36","0.0","0.0",,"78","69","  220","  210",,"13.0","15.0","    1",,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-20","5.59","0.00","0.0","0.0",,"82","69","  360","  360",,"16.1","21.0",,,,,,,"    1",,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-21","3.36","0.59","0.0","0.0",,"86","66","   30","   30",,"16.1","25.9",,,,,,,"    1",,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-22","3.13","0.35","0.0","0.0",,"86","68","   50","   50",,"30.0","36.9",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-23","3.58","0.00","0.0","0.0",,"89","70","  170","  130",,"10.1","13.0",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-24","2.91","0.00","0.0","0.0",,"88","72","  190","  190",,"12.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-25","10.51","0.06","0.0","0.0",,"82","72","   70","   70",,"21.0","29.1",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-26","8.05","0.28","0.0","0.0",,"84","71","  140","  140",,"21.0","25.1",,,"    1",,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-27","5.82","0.00","0.0","0.0",,"88","71","  170","  180",,"16.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-28","7.61","0.03","0.0","0.0",,"91","75","  340","  330",,"17.0","23.0","    1",,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-29","4.70","0.00","0.0","0.0",,"87","69","  140","  330",,"12.1","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-30","3.80","0.00","0.0","0.0",,"89","69","  270","  270",,"12.1","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-08-31","7.16","0.00","0.0","0.0",,"97","73","  330","  330",,"17.9","23.9",,,,,,,"    1",,,"    1",,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-01","4.92","1.64","0.0","0.0",,"95","73","  140","  130",,"31.1","49.0",,"    1","    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-02","2.24","0.05","0.0","0.0",,"84","74","  260","  260",,"13.0","15.0","    1",,,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-03","6.71","0.00","0.0","0.0",,"85","75","  180","  180",,"17.0","19.9",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-04","9.84","0.00","0.0","0.0",,"89","76","  210","  200",,"21.0","25.9","    1",,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-05","7.83","0.02","0.0","0.0",,"90","78","  290","  210",,"16.1","21.0",,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-06","5.82","0.24","0.0","0.0",,"84","73","  180","  180",,"14.1","16.1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-07","7.38","0.00","0.0","0.0",,"89","72","  180","  170",,"15.0","17.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-08","11.63","0.49","0.0","0.0",,"91","66","  320","  320",,"40.0","57.9","    1",,"    1",,,,,,"    1",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-09","9.40","0.00","0.0","0.0",,"80","62","  330","  330",,"16.1","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-10","10.74","0.00","0.0","0.0",,"77","60","  330","  340",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-11","4.25","0.00","0.0","0.0",,"78","57","  140","  120",,"10.1","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-12","5.59","0.00","0.0","0.0",,"81","60","  200","  190",,"13.0","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-13","3.58","0.00","0.0","0.0",,"81","60","  150","  140",,"13.0","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-14","4.70","0.00","0.0","0.0",,"83","64","  180","   30",,"14.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-15","10.07","0.00","0.0","0.0",,"78","64","  360","   10",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-16","4.47","0.00","0.0","0.0",,"76","60","  270","  270",,"10.1","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-17","6.49","0.14","0.0","0.0",,"75","59","  180","  170",,"14.1","17.0","    1",,,,,,,,,"    1","    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-18","15.66","0.93","0.0","0.0",,"80","66","  230","  210",,"40.9","61.1","    1","    1",,,,,,,,"    1",,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-19","8.72","0.00","0.0","0.0",,"72","59","  340","  340",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-20","5.14","0.00","0.0","0.0",,"75","54","  120","  110",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2012-09-21","6.93","0.00","0.0","0.0",,"80","59","  180","  180",,"15.0","16.1",,,,,,,,,,,,,,,,,
